image,group,kind,label,split,score
<CALTECH101_IMAGES_DIR>\accordion\train_00978.jpg,23,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00979.jpg,24,cover,0,test,4.3636557478521354e-08
<CALTECH101_IMAGES_DIR>\accordion\train_00979.jpg,24,stego,1,test,0.997831404209137
<CALTECH101_IMAGES_DIR>\accordion\train_00980.jpg,25,cover,0,test,0.0555122047662735
<CALTECH101_IMAGES_DIR>\accordion\train_00980.jpg,25,stego,1,test,0.9969189167022705
<CALTECH101_IMAGES_DIR>\accordion\train_00981.jpg,26,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00981.jpg,26,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00982.jpg,27,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00982.jpg,27,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00983.jpg,28,cover,0,test,5.894798505323706e-06
<CALTECH101_IMAGES_DIR>\accordion\train_00983.jpg,28,stego,1,test,0.9999445676803589
<CALTECH101_IMAGES_DIR>\accordion\train_00984.jpg,29,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00984.jpg,29,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00985.jpg,30,cover,0,test,1.14426557047409e-05
<CALTECH101_IMAGES_DIR>\accordion\train_00985.jpg,30,stego,1,test,0.9999831914901733
<CALTECH101_IMAGES_DIR>\accordion\train_00986.jpg,31,cover,0,test,0.054912663996219635
<CALTECH101_IMAGES_DIR>\accordion\train_00986.jpg,31,stego,1,test,1.0
<CALTECH101_IMAGES_DIR>\accordion\train_00987.jpg,32,cover,0,test,0.002828392433002591
<CALTECH101_IMAGES_DIR>\accordion\train_00987.jpg,32,stego,1,test,0.9992960691452026
<CALTECH101_IMAGES_DIR>\accordion\train_00988.jpg,33,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00988.jpg,33,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00989.jpg,34,cover,0,test,0.00016614362539257854
<CALTECH101_IMAGES_DIR>\accordion\train_00989.jpg,34,stego,1,test,0.9995483756065369
<CALTECH101_IMAGES_DIR>\airplanes\test_00491.jpg,35,cover,0,test,0.0022735893726348877
<CALTECH101_IMAGES_DIR>\airplanes\test_00491.jpg,35,stego,1,test,0.9908496141433716
<CALTECH101_IMAGES_DIR>\airplanes\test_00492.jpg,36,cover,0,test,0.0024992371909320354
<CALTECH101_IMAGES_DIR>\airplanes\test_00492.jpg,36,stego,1,test,0.9965685606002808
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,cover,0,test,1.4102812428973266e-07
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,stego,1,test,0.9900188446044922
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,cover,0,test,0.01815764047205448
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,stego,1,test,0.9961366057395935
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,cover,0,test,0.007016962859779596
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,stego,1,test,0.9996048808097839
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,cover,0,test,5.179335849092581e-10
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,stego,1,test,0.27733033895492554
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,cover,0,test,0.00014116022794041783
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,stego,1,test,0.9988150596618652
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,cover,0,test,0.0030730124562978745
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,stego,1,test,0.9917592406272888
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,cover,0,test,0.0003200098581146449
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,stego,1,test,0.9984232187271118
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,cover,0,test,0.0
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,stego,1,test,9.098668679227081e-26
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,cover,0,test,0.001609482103958726
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,stego,1,test,0.9881924986839294
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,cover,0,test,0.00296906684525311
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,stego,1,test,0.9974890947341919
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,cover,0,test,2.8160018317180402e-08
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,stego,1,test,0.9386042952537537
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,cover,0,test,0.00023195297399070114
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,stego,1,test,0.971763014793396
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,cover,0,test,0.000605455890763551
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,stego,1,test,0.913486897945404
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,cover,0,test,0.03590630367398262
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,stego,1,test,0.9995304346084595
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,cover,0,test,0.0013584152329713106
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,stego,1,test,0.9996174573898315
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,cover,0,test,0.005589084699749947
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,stego,1,test,0.9903588891029358
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,cover,0,test,0.0020865618716925383
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,stego,1,test,0.9997782111167908
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,cover,0,test,7.859067409299314e-06
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,stego,1,test,0.875413179397583
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,stego,1,train,
