image,group,kind,label,split,score
<COCO_VAL2017_DIR>\000000004765.jpg,25,stego,1,test,0.9426440000534058
<COCO_VAL2017_DIR>\000000004795.jpg,26,cover,0,train,
<COCO_VAL2017_DIR>\000000004795.jpg,26,stego,1,train,
<COCO_VAL2017_DIR>\000000005001.jpg,27,cover,0,train,
<COCO_VAL2017_DIR>\000000005001.jpg,27,stego,1,train,
<COCO_VAL2017_DIR>\000000005037.jpg,28,cover,0,test,0.09169907867908478
<COCO_VAL2017_DIR>\000000005037.jpg,28,stego,1,test,0.8895081281661987
<COCO_VAL2017_DIR>\000000005060.jpg,29,cover,0,train,
<COCO_VAL2017_DIR>\000000005060.jpg,29,stego,1,train,
<COCO_VAL2017_DIR>\000000005193.jpg,30,cover,0,test,0.03041844815015793
<COCO_VAL2017_DIR>\000000005193.jpg,30,stego,1,test,0.5199161171913147
<COCO_VAL2017_DIR>\000000005477.jpg,31,cover,0,test,0.37204745411872864
<COCO_VAL2017_DIR>\000000005477.jpg,31,stego,1,test,0.9970990419387817
<COCO_VAL2017_DIR>\000000005503.jpg,32,cover,0,test,0.34257322549819946
<COCO_VAL2017_DIR>\000000005503.jpg,32,stego,1,test,0.9814261198043823
<COCO_VAL2017_DIR>\000000005529.jpg,33,cover,0,train,
<COCO_VAL2017_DIR>\000000005529.jpg,33,stego,1,train,
<COCO_VAL2017_DIR>\000000005586.jpg,34,cover,0,test,0.49623873829841614
<COCO_VAL2017_DIR>\000000005586.jpg,34,stego,1,test,0.9140147566795349
<COCO_VAL2017_DIR>\000000005600.jpg,35,cover,0,test,0.1317501962184906
<COCO_VAL2017_DIR>\000000005600.jpg,35,stego,1,test,0.973000705242157
<COCO_VAL2017_DIR>\000000005992.jpg,36,cover,0,test,0.029485289007425308
<COCO_VAL2017_DIR>\000000005992.jpg,36,stego,1,test,0.8803355097770691
<COCO_VAL2017_DIR>\000000006012.jpg,37,cover,0,train,
<COCO_VAL2017_DIR>\000000006012.jpg,37,stego,1,train,
<COCO_VAL2017_DIR>\000000006040.jpg,38,cover,0,train,
<COCO_VAL2017_DIR>\000000006040.jpg,38,stego,1,train,
<COCO_VAL2017_DIR>\000000006213.jpg,39,cover,0,train,
<COCO_VAL2017_DIR>\000000006213.jpg,39,stego,1,train,
<COCO_VAL2017_DIR>\000000006460.jpg,40,cover,0,test,0.45072513818740845
<COCO_VAL2017_DIR>\000000006460.jpg,40,stego,1,test,0.9400753378868103
<COCO_VAL2017_DIR>\000000006471.jpg,41,cover,0,train,
<COCO_VAL2017_DIR>\000000006471.jpg,41,stego,1,train,
<COCO_VAL2017_DIR>\000000006614.jpg,42,cover,0,train,
<COCO_VAL2017_DIR>\000000006614.jpg,42,stego,1,train,
<COCO_VAL2017_DIR>\000000006723.jpg,43,cover,0,test,0.16956591606140137
<COCO_VAL2017_DIR>\000000006723.jpg,43,stego,1,test,0.9966574907302856
<COCO_VAL2017_DIR>\000000006763.jpg,44,cover,0,train,
<COCO_VAL2017_DIR>\000000006763.jpg,44,stego,1,train,
<COCO_VAL2017_DIR>\000000006771.jpg,45,cover,0,train,
<COCO_VAL2017_DIR>\000000006771.jpg,45,stego,1,train,
<COCO_VAL2017_DIR>\000000006818.jpg,46,cover,0,train,
<COCO_VAL2017_DIR>\000000006818.jpg,46,stego,1,train,
<COCO_VAL2017_DIR>\000000006894.jpg,47,cover,0,test,0.0018447627080604434
<COCO_VAL2017_DIR>\000000006894.jpg,47,stego,1,test,0.05096491426229477
<COCO_VAL2017_DIR>\000000006954.jpg,48,cover,0,train,
<COCO_VAL2017_DIR>\000000006954.jpg,48,stego,1,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,cover,0,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,stego,1,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,cover,0,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,stego,1,train,
<COCO_VAL2017_DIR>\000000007278.jpg,51,cover,0,test,0.7349088191986084
<COCO_VAL2017_DIR>\000000007278.jpg,51,stego,1,test,0.9730291366577148
<COCO_VAL2017_DIR>\000000007281.jpg,52,cover,0,test,0.15460039675235748
<COCO_VAL2017_DIR>\000000007281.jpg,52,stego,1,test,0.9869453310966492
<COCO_VAL2017_DIR>\000000007386.jpg,53,cover,0,test,0.08293116837739944
<COCO_VAL2017_DIR>\000000007386.jpg,53,stego,1,test,0.5773764252662659
<COCO_VAL2017_DIR>\000000007511.jpg,54,cover,0,train,
<COCO_VAL2017_DIR>\000000007511.jpg,54,stego,1,train,
<COCO_VAL2017_DIR>\000000007574.jpg,55,cover,0,train,
<COCO_VAL2017_DIR>\000000007574.jpg,55,stego,1,train,
<COCO_VAL2017_DIR>\000000007784.jpg,56,cover,0,test,0.004688548855483532
<COCO_VAL2017_DIR>\000000007784.jpg,56,stego,1,test,0.6327667236328125
<COCO_VAL2017_DIR>\000000007795.jpg,57,cover,0,test,0.2397586852312088
<COCO_VAL2017_DIR>\000000007795.jpg,57,stego,1,test,0.9796786308288574
<COCO_VAL2017_DIR>\000000007816.jpg,58,cover,0,test,0.1665457785129547
<COCO_VAL2017_DIR>\000000007816.jpg,58,stego,1,test,0.8772507905960083
<COCO_VAL2017_DIR>\000000007818.jpg,59,cover,0,train,
<COCO_VAL2017_DIR>\000000007818.jpg,59,stego,1,train,
<COCO_VAL2017_DIR>\000000007888.jpg,60,cover,0,train,
<COCO_VAL2017_DIR>\000000007888.jpg,60,stego,1,train,
<COCO_VAL2017_DIR>\000000007977.jpg,61,cover,0,train,
<COCO_VAL2017_DIR>\000000007977.jpg,61,stego,1,train,
<COCO_VAL2017_DIR>\000000007991.jpg,62,cover,0,test,0.9472194910049438
<COCO_VAL2017_DIR>\000000007991.jpg,62,stego,1,test,0.9914754629135132
<COCO_VAL2017_DIR>\000000008021.jpg,63,cover,0,train,
<COCO_VAL2017_DIR>\000000008021.jpg,63,stego,1,train,
<COCO_VAL2017_DIR>\000000008211.jpg,64,cover,0,test,0.45799973607063293
<COCO_VAL2017_DIR>\000000008211.jpg,64,stego,1,test,0.925592839717865
<COCO_VAL2017_DIR>\000000008277.jpg,65,cover,0,test,0.3819330632686615
<COCO_VAL2017_DIR>\000000008277.jpg,65,stego,1,test,0.9117202758789062
<COCO_VAL2017_DIR>\000000008532.jpg,66,cover,0,train,
<COCO_VAL2017_DIR>\000000008532.jpg,66,stego,1,train,
<COCO_VAL2017_DIR>\000000008629.jpg,67,cover,0,test,0.05801248922944069
<COCO_VAL2017_DIR>\000000008629.jpg,67,stego,1,test,0.5944043397903442
<COCO_VAL2017_DIR>\000000008690.jpg,68,cover,0,train,
<COCO_VAL2017_DIR>\000000008690.jpg,68,stego,1,train,
<COCO_VAL2017_DIR>\000000008762.jpg,69,cover,0,train,
<COCO_VAL2017_DIR>\000000008762.jpg,69,stego,1,train,
<COCO_VAL2017_DIR>\000000008844.jpg,70,cover,0,test,0.30104437470436096
<COCO_VAL2017_DIR>\000000008844.jpg,70,stego,1,test,0.9933629035949707
<COCO_VAL2017_DIR>\000000008899.jpg,71,cover,0,test,0.984743595123291
<COCO_VAL2017_DIR>\000000008899.jpg,71,stego,1,test,0.9985612034797668
<COCO_VAL2017_DIR>\000000009378.jpg,72,cover,0,train,
<COCO_VAL2017_DIR>\000000009378.jpg,72,stego,1,train,
<COCO_VAL2017_DIR>\000000009400.jpg,73,cover,0,train,
<COCO_VAL2017_DIR>\000000009400.jpg,73,stego,1,train,
<COCO_VAL2017_DIR>\000000009448.jpg,74,cover,0,test,0.3007580041885376
<COCO_VAL2017_DIR>\000000009448.jpg,74,stego,1,test,0.9999995231628418
<COCO_VAL2017_DIR>\000000009483.jpg,75,cover,0,test,0.9601327776908875
<COCO_VAL2017_DIR>\000000009483.jpg,75,stego,1,test,0.9956306219100952
<COCO_VAL2017_DIR>\000000009590.jpg,76,cover,0,train,
<COCO_VAL2017_DIR>\000000009590.jpg,76,stego,1,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,cover,0,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,stego,1,train,
<COCO_VAL2017_DIR>\000000009772.jpg,78,cover,0,test,0.002718841889873147
<COCO_VAL2017_DIR>\000000009772.jpg,78,stego,1,test,0.551317572593689
<COCO_VAL2017_DIR>\000000009891.jpg,79,cover,0,train,
<COCO_VAL2017_DIR>\000000009891.jpg,79,stego,1,train,
