image,group,kind,label,split,score
<CALTECH101_IMAGES_DIR>\accordion\train_00980.jpg,25,cover,0,test,0.003280248958617449
<CALTECH101_IMAGES_DIR>\accordion\train_00980.jpg,25,stego,1,test,0.6346033811569214
<CALTECH101_IMAGES_DIR>\accordion\train_00981.jpg,26,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00981.jpg,26,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00982.jpg,27,cover,0,test,7.521054499193269e-07
<CALTECH101_IMAGES_DIR>\accordion\train_00982.jpg,27,stego,1,test,0.6830184459686279
<CALTECH101_IMAGES_DIR>\accordion\train_00983.jpg,28,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00983.jpg,28,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00984.jpg,29,cover,0,test,0.0048781088553369045
<CALTECH101_IMAGES_DIR>\accordion\train_00984.jpg,29,stego,1,test,0.9747810363769531
<CALTECH101_IMAGES_DIR>\accordion\train_00985.jpg,30,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00985.jpg,30,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00986.jpg,31,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00986.jpg,31,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00987.jpg,32,cover,0,test,0.011953206732869148
<CALTECH101_IMAGES_DIR>\accordion\train_00987.jpg,32,stego,1,test,0.9953172206878662
<CALTECH101_IMAGES_DIR>\accordion\train_00988.jpg,33,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00988.jpg,33,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00989.jpg,34,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00989.jpg,34,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00491.jpg,35,cover,0,test,0.008255614899098873
<CALTECH101_IMAGES_DIR>\airplanes\test_00491.jpg,35,stego,1,test,0.9921871423721313
<CALTECH101_IMAGES_DIR>\airplanes\test_00492.jpg,36,cover,0,test,0.009767231531441212
<CALTECH101_IMAGES_DIR>\airplanes\test_00492.jpg,36,stego,1,test,0.9977409839630127
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,cover,0,test,0.004644479136914015
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,stego,1,test,0.9962193369865417
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,cover,0,test,0.008395063690841198
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,stego,1,test,0.999737560749054
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,cover,0,test,0.005929787643253803
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,stego,1,test,0.9323472380638123
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,cover,0,test,0.024661535397171974
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,stego,1,test,0.9893968105316162
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,cover,0,test,0.00026707787765190005
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,stego,1,test,0.8813173770904541
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,cover,0,test,0.00984608568251133
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,stego,1,test,0.6639871001243591
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,cover,0,test,0.0035784130450338125
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,stego,1,test,0.9976397752761841
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,cover,0,test,0.0030258535407483578
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,stego,1,test,0.997517466545105
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,cover,0,test,0.0005295900045894086
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,stego,1,test,0.9965632557868958
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,cover,0,test,0.006138310302048922
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,stego,1,test,0.9881343245506287
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,cover,0,test,0.0033068624325096607
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,stego,1,test,0.9870328903198242
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,cover,0,test,0.004668013192713261
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,stego,1,test,0.9856697916984558
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,cover,0,test,0.04974910989403725
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,stego,1,test,0.9994494318962097
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,cover,0,test,0.005729341879487038
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,stego,1,test,0.9945052266120911
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,cover,0,test,2.9695616831304505e-05
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,stego,1,test,0.9980177879333496
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,cover,0,test,0.0024571504909545183
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,stego,1,test,0.9988811612129211
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,cover,0,test,0.02831164188683033
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,stego,1,test,0.9982668161392212
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,cover,0,test,0.01968548074364662
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,stego,1,test,0.9546043872833252
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,cover,0,test,0.004581479821354151
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,stego,1,test,0.9775720238685608
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,cover,0,test,0.004771242383867502
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,stego,1,test,0.9998084902763367
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,cover,0,test,0.006370925810188055
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,stego,1,test,0.998033344745636
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,cover,0,test,0.00013207056326791644
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,stego,1,test,0.9847478270530701
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,stego,1,train,
