image,group,kind,label,split,score
<CALTECH101_IMAGES_DIR>\accordion\train_00970.jpg,15,cover,0,test,6.312250722118051e-09
<CALTECH101_IMAGES_DIR>\accordion\train_00970.jpg,15,stego,1,test,0.9969792366027832
<CALTECH101_IMAGES_DIR>\accordion\train_00971.jpg,16,cover,0,test,0.009500006213784218
<CALTECH101_IMAGES_DIR>\accordion\train_00971.jpg,16,stego,1,test,0.999963641166687
<CALTECH101_IMAGES_DIR>\accordion\train_00972.jpg,17,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00972.jpg,17,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00973.jpg,18,cover,0,test,0.005643730517476797
<CALTECH101_IMAGES_DIR>\accordion\train_00973.jpg,18,stego,1,test,0.9996769428253174
<CALTECH101_IMAGES_DIR>\accordion\train_00974.jpg,19,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00974.jpg,19,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00975.jpg,20,cover,0,test,0.01810520887374878
<CALTECH101_IMAGES_DIR>\accordion\train_00975.jpg,20,stego,1,test,0.7905231714248657
<CALTECH101_IMAGES_DIR>\accordion\train_00976.jpg,21,cover,0,test,0.9620146155357361
<CALTECH101_IMAGES_DIR>\accordion\train_00976.jpg,21,stego,1,test,1.0
<CALTECH101_IMAGES_DIR>\accordion\train_00977.jpg,22,cover,0,test,4.2107812987524085e-06
<CALTECH101_IMAGES_DIR>\accordion\train_00977.jpg,22,stego,1,test,0.9991117119789124
<CALTECH101_IMAGES_DIR>\accordion\train_00978.jpg,23,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00978.jpg,23,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00979.jpg,24,cover,0,test,2.0443737369646442e-08
<CALTECH101_IMAGES_DIR>\accordion\train_00979.jpg,24,stego,1,test,0.9977172613143921
<CALTECH101_IMAGES_DIR>\accordion\train_00980.jpg,25,cover,0,test,0.07512134313583374
<CALTECH101_IMAGES_DIR>\accordion\train_00980.jpg,25,stego,1,test,0.9986591339111328
<CALTECH101_IMAGES_DIR>\accordion\train_00981.jpg,26,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00981.jpg,26,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00982.jpg,27,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00982.jpg,27,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00983.jpg,28,cover,0,test,2.4512470986337576e-07
<CALTECH101_IMAGES_DIR>\accordion\train_00983.jpg,28,stego,1,test,0.9997511506080627
<CALTECH101_IMAGES_DIR>\accordion\train_00984.jpg,29,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00984.jpg,29,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00985.jpg,30,cover,0,test,5.390022124629468e-06
<CALTECH101_IMAGES_DIR>\accordion\train_00985.jpg,30,stego,1,test,0.9999942779541016
<CALTECH101_IMAGES_DIR>\accordion\train_00986.jpg,31,cover,0,test,0.019961897283792496
<CALTECH101_IMAGES_DIR>\accordion\train_00986.jpg,31,stego,1,test,0.9999994039535522
<CALTECH101_IMAGES_DIR>\accordion\train_00987.jpg,32,cover,0,test,0.00188259978312999
<CALTECH101_IMAGES_DIR>\accordion\train_00987.jpg,32,stego,1,test,0.9994320273399353
<CALTECH101_IMAGES_DIR>\accordion\train_00988.jpg,33,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00988.jpg,33,stego,1,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00989.jpg,34,cover,0,test,9.785340807866305e-05
<CALTECH101_IMAGES_DIR>\accordion\train_00989.jpg,34,stego,1,test,0.9998805522918701
<CALTECH101_IMAGES_DIR>\airplanes\test_00491.jpg,35,cover,0,test,0.00801239162683487
<CALTECH101_IMAGES_DIR>\airplanes\test_00491.jpg,35,stego,1,test,0.9863005876541138
<CALTECH101_IMAGES_DIR>\airplanes\test_00492.jpg,36,cover,0,test,0.005843314342200756
<CALTECH101_IMAGES_DIR>\airplanes\test_00492.jpg,36,stego,1,test,0.9957608580589294
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,cover,0,test,2.719077656365698e-07
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,stego,1,test,0.9542575478553772
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,cover,0,test,0.03881752863526344
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,stego,1,test,0.9922865629196167
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,cover,0,test,0.018650777637958527
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,stego,1,test,0.9988504648208618
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,cover,0,test,1.1022116379322267e-11
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,stego,1,test,5.937188674726146e-13
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,cover,0,test,0.0004071442235726863
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,stego,1,test,0.8469125628471375
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,cover,0,test,0.009970043785870075
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,stego,1,test,0.9986633062362671
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,cover,0,test,0.0005084712174721062
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,stego,1,test,0.988198459148407
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,cover,0,test,6.210475155293265e-36
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,stego,1,test,9.859171106504855e-31
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,cover,0,test,0.008748840540647507
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,stego,1,test,0.9775886535644531
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,cover,0,test,0.006398829165846109
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,stego,1,test,0.9301689863204956
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,cover,0,test,8.270187379366689e-08
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,stego,1,test,0.9999842643737793
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,cover,0,test,0.00037798730772919953
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,stego,1,test,0.988050639629364
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,cover,0,test,0.00484657334163785
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,stego,1,test,0.4238930642604828
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,cover,0,test,0.07283663749694824
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,stego,1,test,0.9948968291282654
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,cover,0,test,0.0028124002274125814
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,stego,1,test,0.997821569442749
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,cover,0,test,0.003957622684538364
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,stego,1,test,0.9694841504096985
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,cover,0,test,0.0072434572502970695
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,stego,1,test,0.9999183416366577
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,cover,0,test,1.3412772204901557e-05
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,stego,1,test,0.9988294243812561
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,stego,1,train,
