image,group,kind,label,split,score
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,cover,0,test,0.02302948385477066
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,stego,1,test,0.992924690246582
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,cover,0,test,0.00882883369922638
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,stego,1,test,0.9998486042022705
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,cover,0,test,2.0953402781742625e-05
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,stego,1,test,0.9867963790893555
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,cover,0,test,0.09701094031333923
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,stego,1,test,0.9999500513076782
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,cover,0,test,0.03449200466275215
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,stego,1,test,0.9943069815635681
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,cover,0,test,0.564335823059082
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,stego,1,test,0.9978203773498535
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,cover,0,test,0.008545142598450184
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,stego,1,test,0.7108882665634155
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,cover,0,test,0.03177738934755325
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,stego,1,test,0.9993762373924255
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,cover,0,test,0.0025978730991482735
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,stego,1,test,0.985503613948822
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,cover,0,test,0.007003026083111763
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,stego,1,test,0.9698067307472229
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,cover,0,test,0.07856657356023788
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,stego,1,test,0.999559223651886
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,cover,0,test,0.05946420133113861
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,stego,1,test,0.9987850785255432
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,cover,0,test,0.06120552495121956
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,stego,1,test,0.9456401467323303
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,cover,0,test,0.01307860016822815
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,stego,1,test,0.9917612075805664
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,cover,0,test,0.04431742802262306
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,stego,1,test,0.998807430267334
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,cover,0,test,0.004223620519042015
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,stego,1,test,0.9996563196182251
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,cover,0,test,0.018934054300189018
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,stego,1,test,0.998559296131134
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,cover,0,test,0.0002534261147957295
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,stego,1,test,0.9960556030273438
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,cover,0,test,0.017786353826522827
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,stego,1,test,0.9979774355888367
