image,group,kind,label,split,score
<COCO_VAL2017_DIR>\000000003255.jpg,16,cover,0,test,0.0004923205124214292
<COCO_VAL2017_DIR>\000000003255.jpg,16,stego,1,test,0.2096424549818039
<COCO_VAL2017_DIR>\000000003501.jpg,17,cover,0,train,
<COCO_VAL2017_DIR>\000000003501.jpg,17,stego,1,train,
<COCO_VAL2017_DIR>\000000003553.jpg,18,cover,0,test,0.04174348711967468
<COCO_VAL2017_DIR>\000000003553.jpg,18,stego,1,test,0.99775630235672
<COCO_VAL2017_DIR>\000000003661.jpg,19,cover,0,train,
<COCO_VAL2017_DIR>\000000003661.jpg,19,stego,1,train,
<COCO_VAL2017_DIR>\000000003845.jpg,20,cover,0,test,0.7311442494392395
<COCO_VAL2017_DIR>\000000003845.jpg,20,stego,1,test,0.9926626682281494
<COCO_VAL2017_DIR>\000000003934.jpg,21,cover,0,test,0.13140997290611267
<COCO_VAL2017_DIR>\000000003934.jpg,21,stego,1,test,0.9501554369926453
<COCO_VAL2017_DIR>\000000004134.jpg,22,cover,0,test,0.4849603772163391
<COCO_VAL2017_DIR>\000000004134.jpg,22,stego,1,test,0.8676557540893555
<COCO_VAL2017_DIR>\000000004395.jpg,23,cover,0,train,
<COCO_VAL2017_DIR>\000000004395.jpg,23,stego,1,train,
<COCO_VAL2017_DIR>\000000004495.jpg,24,cover,0,test,0.27640649676322937
<COCO_VAL2017_DIR>\000000004495.jpg,24,stego,1,test,0.9962032437324524
<COCO_VAL2017_DIR>\000000004765.jpg,25,cover,0,test,0.19459787011146545
<COCO_VAL2017_DIR>\000000004765.jpg,25,stego,1,test,0.8526044487953186
<COCO_VAL2017_DIR>\000000004795.jpg,26,cover,0,train,
<COCO_VAL2017_DIR>\000000004795.jpg,26,stego,1,train,
<COCO_VAL2017_DIR>\000000005001.jpg,27,cover,0,train,
<COCO_VAL2017_DIR>\000000005001.jpg,27,stego,1,train,
<COCO_VAL2017_DIR>\000000005037.jpg,28,cover,0,test,0.03004845604300499
<COCO_VAL2017_DIR>\000000005037.jpg,28,stego,1,test,0.9589363932609558
<COCO_VAL2017_DIR>\000000005060.jpg,29,cover,0,train,
<COCO_VAL2017_DIR>\000000005060.jpg,29,stego,1,train,
<COCO_VAL2017_DIR>\000000005193.jpg,30,cover,0,test,0.06134774535894394
<COCO_VAL2017_DIR>\000000005193.jpg,30,stego,1,test,0.7101489305496216
<COCO_VAL2017_DIR>\000000005477.jpg,31,cover,0,test,0.325393944978714
<COCO_VAL2017_DIR>\000000005477.jpg,31,stego,1,test,0.9959743618965149
<COCO_VAL2017_DIR>\000000005503.jpg,32,cover,0,test,0.2720593810081482
<COCO_VAL2017_DIR>\000000005503.jpg,32,stego,1,test,0.9462813138961792
<COCO_VAL2017_DIR>\000000005529.jpg,33,cover,0,train,
<COCO_VAL2017_DIR>\000000005529.jpg,33,stego,1,train,
<COCO_VAL2017_DIR>\000000005586.jpg,34,cover,0,test,0.2701755464076996
<COCO_VAL2017_DIR>\000000005586.jpg,34,stego,1,test,0.8804458379745483
<COCO_VAL2017_DIR>\000000005600.jpg,35,cover,0,test,0.052917663007974625
<COCO_VAL2017_DIR>\000000005600.jpg,35,stego,1,test,0.8686286211013794
<COCO_VAL2017_DIR>\000000005992.jpg,36,cover,0,test,0.051405441015958786
<COCO_VAL2017_DIR>\000000005992.jpg,36,stego,1,test,0.951169490814209
<COCO_VAL2017_DIR>\000000006012.jpg,37,cover,0,train,
<COCO_VAL2017_DIR>\000000006012.jpg,37,stego,1,train,
<COCO_VAL2017_DIR>\000000006040.jpg,38,cover,0,train,
<COCO_VAL2017_DIR>\000000006040.jpg,38,stego,1,train,
<COCO_VAL2017_DIR>\000000006213.jpg,39,cover,0,train,
<COCO_VAL2017_DIR>\000000006213.jpg,39,stego,1,train,
<COCO_VAL2017_DIR>\000000006460.jpg,40,cover,0,test,0.3005717992782593
<COCO_VAL2017_DIR>\000000006460.jpg,40,stego,1,test,0.9108815789222717
<COCO_VAL2017_DIR>\000000006471.jpg,41,cover,0,train,
<COCO_VAL2017_DIR>\000000006471.jpg,41,stego,1,train,
<COCO_VAL2017_DIR>\000000006614.jpg,42,cover,0,train,
<COCO_VAL2017_DIR>\000000006614.jpg,42,stego,1,train,
<COCO_VAL2017_DIR>\000000006723.jpg,43,cover,0,test,0.04632338136434555
<COCO_VAL2017_DIR>\000000006723.jpg,43,stego,1,test,1.0
<COCO_VAL2017_DIR>\000000006763.jpg,44,cover,0,train,
<COCO_VAL2017_DIR>\000000006763.jpg,44,stego,1,train,
<COCO_VAL2017_DIR>\000000006771.jpg,45,cover,0,train,
<COCO_VAL2017_DIR>\000000006771.jpg,45,stego,1,train,
<COCO_VAL2017_DIR>\000000006818.jpg,46,cover,0,train,
<COCO_VAL2017_DIR>\000000006818.jpg,46,stego,1,train,
<COCO_VAL2017_DIR>\000000006894.jpg,47,cover,0,test,0.024171052500605583
<COCO_VAL2017_DIR>\000000006894.jpg,47,stego,1,test,0.4654384255409241
<COCO_VAL2017_DIR>\000000006954.jpg,48,cover,0,train,
<COCO_VAL2017_DIR>\000000006954.jpg,48,stego,1,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,cover,0,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,stego,1,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,cover,0,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,stego,1,train,
<COCO_VAL2017_DIR>\000000007278.jpg,51,cover,0,test,0.4644230604171753
<COCO_VAL2017_DIR>\000000007278.jpg,51,stego,1,test,0.8669466376304626
<COCO_VAL2017_DIR>\000000007281.jpg,52,cover,0,test,0.04862188175320625
<COCO_VAL2017_DIR>\000000007281.jpg,52,stego,1,test,0.9804369807243347
<COCO_VAL2017_DIR>\000000007386.jpg,53,cover,0,test,0.09058127552270889
<COCO_VAL2017_DIR>\000000007386.jpg,53,stego,1,test,0.552362859249115
<COCO_VAL2017_DIR>\000000007511.jpg,54,cover,0,train,
<COCO_VAL2017_DIR>\000000007511.jpg,54,stego,1,train,
<COCO_VAL2017_DIR>\000000007574.jpg,55,cover,0,train,
<COCO_VAL2017_DIR>\000000007574.jpg,55,stego,1,train,
<COCO_VAL2017_DIR>\000000007784.jpg,56,cover,0,test,0.010699721984565258
<COCO_VAL2017_DIR>\000000007784.jpg,56,stego,1,test,0.721035897731781
<COCO_VAL2017_DIR>\000000007795.jpg,57,cover,0,test,0.10118173807859421
<COCO_VAL2017_DIR>\000000007795.jpg,57,stego,1,test,0.9297683238983154
<COCO_VAL2017_DIR>\000000007816.jpg,58,cover,0,test,0.22346390783786774
<COCO_VAL2017_DIR>\000000007816.jpg,58,stego,1,test,0.9752477407455444
<COCO_VAL2017_DIR>\000000007818.jpg,59,cover,0,train,
<COCO_VAL2017_DIR>\000000007818.jpg,59,stego,1,train,
<COCO_VAL2017_DIR>\000000007888.jpg,60,cover,0,train,
<COCO_VAL2017_DIR>\000000007888.jpg,60,stego,1,train,
<COCO_VAL2017_DIR>\000000007977.jpg,61,cover,0,train,
<COCO_VAL2017_DIR>\000000007977.jpg,61,stego,1,train,
<COCO_VAL2017_DIR>\000000007991.jpg,62,cover,0,test,0.8278611898422241
<COCO_VAL2017_DIR>\000000007991.jpg,62,stego,1,test,0.984764814376831
<COCO_VAL2017_DIR>\000000008021.jpg,63,cover,0,train,
<COCO_VAL2017_DIR>\000000008021.jpg,63,stego,1,train,
<COCO_VAL2017_DIR>\000000008211.jpg,64,cover,0,test,0.39220017194747925
<COCO_VAL2017_DIR>\000000008211.jpg,64,stego,1,test,0.8761158585548401
<COCO_VAL2017_DIR>\000000008277.jpg,65,cover,0,test,0.23605354130268097
<COCO_VAL2017_DIR>\000000008277.jpg,65,stego,1,test,0.8409961462020874
<COCO_VAL2017_DIR>\000000008532.jpg,66,cover,0,train,
<COCO_VAL2017_DIR>\000000008532.jpg,66,stego,1,train,
<COCO_VAL2017_DIR>\000000008629.jpg,67,cover,0,test,0.005867950152605772
<COCO_VAL2017_DIR>\000000008629.jpg,67,stego,1,test,0.30733242630958557
<COCO_VAL2017_DIR>\000000008690.jpg,68,cover,0,train,
<COCO_VAL2017_DIR>\000000008690.jpg,68,stego,1,train,
<COCO_VAL2017_DIR>\000000008762.jpg,69,cover,0,train,
<COCO_VAL2017_DIR>\000000008762.jpg,69,stego,1,train,
<COCO_VAL2017_DIR>\000000008844.jpg,70,cover,0,test,0.147832989692688
<COCO_VAL2017_DIR>\000000008844.jpg,70,stego,1,test,0.9966039657592773
<COCO_VAL2017_DIR>\000000008899.jpg,71,cover,0,test,0.9080619215965271
<COCO_VAL2017_DIR>\000000008899.jpg,71,stego,1,test,0.995882511138916
<COCO_VAL2017_DIR>\000000009378.jpg,72,cover,0,train,
<COCO_VAL2017_DIR>\000000009378.jpg,72,stego,1,train,
<COCO_VAL2017_DIR>\000000009400.jpg,73,cover,0,train,
<COCO_VAL2017_DIR>\000000009400.jpg,73,stego,1,train,
<COCO_VAL2017_DIR>\000000009448.jpg,74,cover,0,test,0.14177639782428741
<COCO_VAL2017_DIR>\000000009448.jpg,74,stego,1,test,1.0
<COCO_VAL2017_DIR>\000000009483.jpg,75,cover,0,test,0.8398523330688477
<COCO_VAL2017_DIR>\000000009483.jpg,75,stego,1,test,0.9928328990936279
<COCO_VAL2017_DIR>\000000009590.jpg,76,cover,0,train,
<COCO_VAL2017_DIR>\000000009590.jpg,76,stego,1,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,cover,0,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,stego,1,train,
<COCO_VAL2017_DIR>\000000009772.jpg,78,cover,0,test,0.00030054585658945143
<COCO_VAL2017_DIR>\000000009772.jpg,78,stego,1,test,0.20551639795303345
<COCO_VAL2017_DIR>\000000009891.jpg,79,cover,0,train,
<COCO_VAL2017_DIR>\000000009891.jpg,79,stego,1,train,
