image,group,kind,label,split,score
<CALTECH101_IMAGES_DIR>\accordion\train_00988.jpg,33,cover,0,test,0.0008670667884871364
<CALTECH101_IMAGES_DIR>\accordion\train_00988.jpg,33,stego,1,test,0.9986705780029297
<CALTECH101_IMAGES_DIR>\accordion\train_00989.jpg,34,cover,0,train,
<CALTECH101_IMAGES_DIR>\accordion\train_00989.jpg,34,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00491.jpg,35,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00491.jpg,35,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00492.jpg,36,cover,0,test,0.013682764023542404
<CALTECH101_IMAGES_DIR>\airplanes\test_00492.jpg,36,stego,1,test,0.9977859258651733
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,cover,0,test,0.02362213097512722
<CALTECH101_IMAGES_DIR>\airplanes\test_00493.jpg,37,stego,1,test,0.9930036664009094
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00494.jpg,38,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,cover,0,test,0.009604793041944504
<CALTECH101_IMAGES_DIR>\airplanes\test_00495.jpg,39,stego,1,test,0.9998828172683716
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,cover,0,test,2.2158505089464597e-05
<CALTECH101_IMAGES_DIR>\airplanes\test_00496.jpg,40,stego,1,test,0.9915634393692017
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00497.jpg,41,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,cover,0,test,0.09571845084428787
<CALTECH101_IMAGES_DIR>\airplanes\test_00498.jpg,42,stego,1,test,0.9999650716781616
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,cover,0,test,0.0345374271273613
<CALTECH101_IMAGES_DIR>\airplanes\test_00499.jpg,43,stego,1,test,0.995157778263092
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00500.jpg,44,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,cover,0,test,0.5502939224243164
<CALTECH101_IMAGES_DIR>\airplanes\test_00501.jpg,45,stego,1,test,0.9978135824203491
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,cover,0,test,0.008748505264520645
<CALTECH101_IMAGES_DIR>\airplanes\test_00502.jpg,46,stego,1,test,0.6806319355964661
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,cover,0,test,0.03231481835246086
<CALTECH101_IMAGES_DIR>\airplanes\test_00503.jpg,47,stego,1,test,0.9993587136268616
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00504.jpg,48,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00505.jpg,49,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00506.jpg,50,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00507.jpg,51,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00508.jpg,52,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00509.jpg,53,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,cover,0,test,0.0025752345100045204
<CALTECH101_IMAGES_DIR>\airplanes\test_00510.jpg,54,stego,1,test,0.9860705733299255
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,cover,0,test,0.0072492994368076324
<CALTECH101_IMAGES_DIR>\airplanes\test_00511.jpg,55,stego,1,test,0.9633131623268127
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00512.jpg,56,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00513.jpg,57,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00514.jpg,58,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00515.jpg,59,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,cover,0,test,0.07875431329011917
<CALTECH101_IMAGES_DIR>\airplanes\test_00516.jpg,60,stego,1,test,0.9996224641799927
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00517.jpg,61,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00518.jpg,62,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00519.jpg,63,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00520.jpg,64,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00521.jpg,65,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,cover,0,test,0.059316400438547134
<CALTECH101_IMAGES_DIR>\airplanes\test_00522.jpg,66,stego,1,test,0.9990290403366089
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,cover,0,test,0.056659601628780365
<CALTECH101_IMAGES_DIR>\airplanes\test_00523.jpg,67,stego,1,test,0.9444944858551025
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,cover,0,test,0.013499394059181213
<CALTECH101_IMAGES_DIR>\airplanes\test_00524.jpg,68,stego,1,test,0.9911984801292419
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00525.jpg,69,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,cover,0,test,0.04490015283226967
<CALTECH101_IMAGES_DIR>\airplanes\test_00526.jpg,70,stego,1,test,0.9989074468612671
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,cover,0,test,0.004420025274157524
<CALTECH101_IMAGES_DIR>\airplanes\test_00527.jpg,71,stego,1,test,0.999683141708374
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,cover,0,test,0.019796064123511314
<CALTECH101_IMAGES_DIR>\airplanes\test_00528.jpg,72,stego,1,test,0.9984651803970337
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00529.jpg,73,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00530.jpg,74,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00531.jpg,75,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00532.jpg,76,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,cover,0,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00533.jpg,77,stego,1,train,
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,cover,0,test,0.00026810477720573545
<CALTECH101_IMAGES_DIR>\airplanes\test_00534.jpg,78,stego,1,test,0.9966942071914673
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,cover,0,test,0.017803622409701347
<CALTECH101_IMAGES_DIR>\airplanes\test_00535.jpg,79,stego,1,test,0.9980735778808594
