image,group,kind,label,split,score
<COCO_VAL2017_DIR>\000000005001.jpg,27,stego,1,train,
<COCO_VAL2017_DIR>\000000005037.jpg,28,cover,0,train,
<COCO_VAL2017_DIR>\000000005037.jpg,28,stego,1,train,
<COCO_VAL2017_DIR>\000000005060.jpg,29,cover,0,test,0.9067607522010803
<COCO_VAL2017_DIR>\000000005060.jpg,29,stego,1,test,0.9109273552894592
<COCO_VAL2017_DIR>\000000005193.jpg,30,cover,0,test,0.0073271882720291615
<COCO_VAL2017_DIR>\000000005193.jpg,30,stego,1,test,0.2651711702346802
<COCO_VAL2017_DIR>\000000005477.jpg,31,cover,0,train,
<COCO_VAL2017_DIR>\000000005477.jpg,31,stego,1,train,
<COCO_VAL2017_DIR>\000000005503.jpg,32,cover,0,test,0.15508544445037842
<COCO_VAL2017_DIR>\000000005503.jpg,32,stego,1,test,0.9162170886993408
<COCO_VAL2017_DIR>\000000005529.jpg,33,cover,0,test,0.5819430351257324
<COCO_VAL2017_DIR>\000000005529.jpg,33,stego,1,test,0.8522151708602905
<COCO_VAL2017_DIR>\000000005586.jpg,34,cover,0,train,
<COCO_VAL2017_DIR>\000000005586.jpg,34,stego,1,train,
<COCO_VAL2017_DIR>\000000005600.jpg,35,cover,0,train,
<COCO_VAL2017_DIR>\000000005600.jpg,35,stego,1,train,
<COCO_VAL2017_DIR>\000000005992.jpg,36,cover,0,test,0.08417958766222
<COCO_VAL2017_DIR>\000000005992.jpg,36,stego,1,test,0.9662706255912781
<COCO_VAL2017_DIR>\000000006012.jpg,37,cover,0,test,0.04580438882112503
<COCO_VAL2017_DIR>\000000006012.jpg,37,stego,1,test,0.3565596044063568
<COCO_VAL2017_DIR>\000000006040.jpg,38,cover,0,train,
<COCO_VAL2017_DIR>\000000006040.jpg,38,stego,1,train,
<COCO_VAL2017_DIR>\000000006213.jpg,39,cover,0,test,0.15905821323394775
<COCO_VAL2017_DIR>\000000006213.jpg,39,stego,1,test,0.9155969023704529
<COCO_VAL2017_DIR>\000000006460.jpg,40,cover,0,test,0.37751129269599915
<COCO_VAL2017_DIR>\000000006460.jpg,40,stego,1,test,0.8350288271903992
<COCO_VAL2017_DIR>\000000006471.jpg,41,cover,0,train,
<COCO_VAL2017_DIR>\000000006471.jpg,41,stego,1,train,
<COCO_VAL2017_DIR>\000000006614.jpg,42,cover,0,test,0.999164342880249
<COCO_VAL2017_DIR>\000000006614.jpg,42,stego,1,test,0.9961800575256348
<COCO_VAL2017_DIR>\000000006723.jpg,43,cover,0,test,0.1685710996389389
<COCO_VAL2017_DIR>\000000006723.jpg,43,stego,1,test,1.0
<COCO_VAL2017_DIR>\000000006763.jpg,44,cover,0,train,
<COCO_VAL2017_DIR>\000000006763.jpg,44,stego,1,train,
<COCO_VAL2017_DIR>\000000006771.jpg,45,cover,0,test,0.04038188233971596
<COCO_VAL2017_DIR>\000000006771.jpg,45,stego,1,test,0.9525536894798279
<COCO_VAL2017_DIR>\000000006818.jpg,46,cover,0,test,0.2824590802192688
<COCO_VAL2017_DIR>\000000006818.jpg,46,stego,1,test,0.9202700853347778
<COCO_VAL2017_DIR>\000000006894.jpg,47,cover,0,test,0.09726755321025848
<COCO_VAL2017_DIR>\000000006894.jpg,47,stego,1,test,0.7104570269584656
<COCO_VAL2017_DIR>\000000006954.jpg,48,cover,0,train,
<COCO_VAL2017_DIR>\000000006954.jpg,48,stego,1,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,cover,0,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,stego,1,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,cover,0,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,stego,1,train,
<COCO_VAL2017_DIR>\000000007278.jpg,51,cover,0,train,
<COCO_VAL2017_DIR>\000000007278.jpg,51,stego,1,train,
<COCO_VAL2017_DIR>\000000007281.jpg,52,cover,0,train,
<COCO_VAL2017_DIR>\000000007281.jpg,52,stego,1,train,
<COCO_VAL2017_DIR>\000000007386.jpg,53,cover,0,train,
<COCO_VAL2017_DIR>\000000007386.jpg,53,stego,1,train,
<COCO_VAL2017_DIR>\000000007511.jpg,54,cover,0,test,0.3797927796840668
<COCO_VAL2017_DIR>\000000007511.jpg,54,stego,1,test,0.9997777342796326
<COCO_VAL2017_DIR>\000000007574.jpg,55,cover,0,test,0.044220663607120514
<COCO_VAL2017_DIR>\000000007574.jpg,55,stego,1,test,0.7758549451828003
<COCO_VAL2017_DIR>\000000007784.jpg,56,cover,0,train,
<COCO_VAL2017_DIR>\000000007784.jpg,56,stego,1,train,
<COCO_VAL2017_DIR>\000000007795.jpg,57,cover,0,train,
<COCO_VAL2017_DIR>\000000007795.jpg,57,stego,1,train,
<COCO_VAL2017_DIR>\000000007816.jpg,58,cover,0,train,
<COCO_VAL2017_DIR>\000000007816.jpg,58,stego,1,train,
<COCO_VAL2017_DIR>\000000007818.jpg,59,cover,0,train,
<COCO_VAL2017_DIR>\000000007818.jpg,59,stego,1,train,
<COCO_VAL2017_DIR>\000000007888.jpg,60,cover,0,test,0.320549875497818
<COCO_VAL2017_DIR>\000000007888.jpg,60,stego,1,test,0.9738497138023376
<COCO_VAL2017_DIR>\000000007977.jpg,61,cover,0,train,
<COCO_VAL2017_DIR>\000000007977.jpg,61,stego,1,train,
<COCO_VAL2017_DIR>\000000007991.jpg,62,cover,0,train,
<COCO_VAL2017_DIR>\000000007991.jpg,62,stego,1,train,
<COCO_VAL2017_DIR>\000000008021.jpg,63,cover,0,train,
<COCO_VAL2017_DIR>\000000008021.jpg,63,stego,1,train,
<COCO_VAL2017_DIR>\000000008211.jpg,64,cover,0,train,
<COCO_VAL2017_DIR>\000000008211.jpg,64,stego,1,train,
<COCO_VAL2017_DIR>\000000008277.jpg,65,cover,0,train,
<COCO_VAL2017_DIR>\000000008277.jpg,65,stego,1,train,
<COCO_VAL2017_DIR>\000000008532.jpg,66,cover,0,test,0.007871190086007118
<COCO_VAL2017_DIR>\000000008532.jpg,66,stego,1,test,0.9146705269813538
<COCO_VAL2017_DIR>\000000008629.jpg,67,cover,0,test,0.3836763799190521
<COCO_VAL2017_DIR>\000000008629.jpg,67,stego,1,test,0.6518540978431702
<COCO_VAL2017_DIR>\000000008690.jpg,68,cover,0,test,0.9947027564048767
<COCO_VAL2017_DIR>\000000008690.jpg,68,stego,1,test,0.9982588887214661
<COCO_VAL2017_DIR>\000000008762.jpg,69,cover,0,train,
<COCO_VAL2017_DIR>\000000008762.jpg,69,stego,1,train,
<COCO_VAL2017_DIR>\000000008844.jpg,70,cover,0,test,0.1729949712753296
<COCO_VAL2017_DIR>\000000008844.jpg,70,stego,1,test,0.9825122356414795
<COCO_VAL2017_DIR>\000000008899.jpg,71,cover,0,test,0.6025445461273193
<COCO_VAL2017_DIR>\000000008899.jpg,71,stego,1,test,0.9103553891181946
<COCO_VAL2017_DIR>\000000009378.jpg,72,cover,0,test,0.05478778854012489
<COCO_VAL2017_DIR>\000000009378.jpg,72,stego,1,test,0.8661065101623535
<COCO_VAL2017_DIR>\000000009400.jpg,73,cover,0,train,
<COCO_VAL2017_DIR>\000000009400.jpg,73,stego,1,train,
<COCO_VAL2017_DIR>\000000009448.jpg,74,cover,0,train,
<COCO_VAL2017_DIR>\000000009448.jpg,74,stego,1,train,
<COCO_VAL2017_DIR>\000000009483.jpg,75,cover,0,train,
<COCO_VAL2017_DIR>\000000009483.jpg,75,stego,1,train,
<COCO_VAL2017_DIR>\000000009590.jpg,76,cover,0,train,
<COCO_VAL2017_DIR>\000000009590.jpg,76,stego,1,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,cover,0,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,stego,1,train,
<COCO_VAL2017_DIR>\000000009772.jpg,78,cover,0,test,0.0002845092676579952
<COCO_VAL2017_DIR>\000000009772.jpg,78,stego,1,test,0.14901049435138702
<COCO_VAL2017_DIR>\000000009891.jpg,79,cover,0,test,0.4412236213684082
<COCO_VAL2017_DIR>\000000009891.jpg,79,stego,1,test,0.6292380094528198
