image,group,kind,label,split,score
<COCO_VAL2017_DIR>\000000003934.jpg,21,stego,1,test,0.9494089484214783
<COCO_VAL2017_DIR>\000000004134.jpg,22,cover,0,test,0.3597729802131653
<COCO_VAL2017_DIR>\000000004134.jpg,22,stego,1,test,0.9761083722114563
<COCO_VAL2017_DIR>\000000004395.jpg,23,cover,0,train,
<COCO_VAL2017_DIR>\000000004395.jpg,23,stego,1,train,
<COCO_VAL2017_DIR>\000000004495.jpg,24,cover,0,test,0.2524717450141907
<COCO_VAL2017_DIR>\000000004495.jpg,24,stego,1,test,0.9975060820579529
<COCO_VAL2017_DIR>\000000004765.jpg,25,cover,0,test,0.1956108808517456
<COCO_VAL2017_DIR>\000000004765.jpg,25,stego,1,test,0.7789782285690308
<COCO_VAL2017_DIR>\000000004795.jpg,26,cover,0,train,
<COCO_VAL2017_DIR>\000000004795.jpg,26,stego,1,train,
<COCO_VAL2017_DIR>\000000005001.jpg,27,cover,0,train,
<COCO_VAL2017_DIR>\000000005001.jpg,27,stego,1,train,
<COCO_VAL2017_DIR>\000000005037.jpg,28,cover,0,test,0.02085513435304165
<COCO_VAL2017_DIR>\000000005037.jpg,28,stego,1,test,0.6495598554611206
<COCO_VAL2017_DIR>\000000005060.jpg,29,cover,0,train,
<COCO_VAL2017_DIR>\000000005060.jpg,29,stego,1,train,
<COCO_VAL2017_DIR>\000000005193.jpg,30,cover,0,test,0.07580840587615967
<COCO_VAL2017_DIR>\000000005193.jpg,30,stego,1,test,0.8025735020637512
<COCO_VAL2017_DIR>\000000005477.jpg,31,cover,0,test,0.43503013253211975
<COCO_VAL2017_DIR>\000000005477.jpg,31,stego,1,test,0.9986636638641357
<COCO_VAL2017_DIR>\000000005503.jpg,32,cover,0,test,0.25121206045150757
<COCO_VAL2017_DIR>\000000005503.jpg,32,stego,1,test,0.9808627367019653
<COCO_VAL2017_DIR>\000000005529.jpg,33,cover,0,train,
<COCO_VAL2017_DIR>\000000005529.jpg,33,stego,1,train,
<COCO_VAL2017_DIR>\000000005586.jpg,34,cover,0,test,0.2619056701660156
<COCO_VAL2017_DIR>\000000005586.jpg,34,stego,1,test,0.9338933229446411
<COCO_VAL2017_DIR>\000000005600.jpg,35,cover,0,test,0.16928397119045258
<COCO_VAL2017_DIR>\000000005600.jpg,35,stego,1,test,0.9813655614852905
<COCO_VAL2017_DIR>\000000005992.jpg,36,cover,0,test,0.030793996527791023
<COCO_VAL2017_DIR>\000000005992.jpg,36,stego,1,test,0.9469133615493774
<COCO_VAL2017_DIR>\000000006012.jpg,37,cover,0,train,
<COCO_VAL2017_DIR>\000000006012.jpg,37,stego,1,train,
<COCO_VAL2017_DIR>\000000006040.jpg,38,cover,0,train,
<COCO_VAL2017_DIR>\000000006040.jpg,38,stego,1,train,
<COCO_VAL2017_DIR>\000000006213.jpg,39,cover,0,train,
<COCO_VAL2017_DIR>\000000006213.jpg,39,stego,1,train,
<COCO_VAL2017_DIR>\000000006460.jpg,40,cover,0,test,0.392805814743042
<COCO_VAL2017_DIR>\000000006460.jpg,40,stego,1,test,0.9618653059005737
<COCO_VAL2017_DIR>\000000006471.jpg,41,cover,0,train,
<COCO_VAL2017_DIR>\000000006471.jpg,41,stego,1,train,
<COCO_VAL2017_DIR>\000000006614.jpg,42,cover,0,train,
<COCO_VAL2017_DIR>\000000006614.jpg,42,stego,1,train,
<COCO_VAL2017_DIR>\000000006723.jpg,43,cover,0,test,0.10456399619579315
<COCO_VAL2017_DIR>\000000006723.jpg,43,stego,1,test,0.9840602874755859
<COCO_VAL2017_DIR>\000000006763.jpg,44,cover,0,train,
<COCO_VAL2017_DIR>\000000006763.jpg,44,stego,1,train,
<COCO_VAL2017_DIR>\000000006771.jpg,45,cover,0,train,
<COCO_VAL2017_DIR>\000000006771.jpg,45,stego,1,train,
<COCO_VAL2017_DIR>\000000006818.jpg,46,cover,0,train,
<COCO_VAL2017_DIR>\000000006818.jpg,46,stego,1,train,
<COCO_VAL2017_DIR>\000000006894.jpg,47,cover,0,test,0.003890058258548379
<COCO_VAL2017_DIR>\000000006894.jpg,47,stego,1,test,0.2803756296634674
<COCO_VAL2017_DIR>\000000006954.jpg,48,cover,0,train,
<COCO_VAL2017_DIR>\000000006954.jpg,48,stego,1,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,cover,0,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,stego,1,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,cover,0,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,stego,1,train,
<COCO_VAL2017_DIR>\000000007278.jpg,51,cover,0,test,0.33889269828796387
<COCO_VAL2017_DIR>\000000007278.jpg,51,stego,1,test,0.9211782217025757
<COCO_VAL2017_DIR>\000000007281.jpg,52,cover,0,test,0.05902092531323433
<COCO_VAL2017_DIR>\000000007281.jpg,52,stego,1,test,0.9943617582321167
<COCO_VAL2017_DIR>\000000007386.jpg,53,cover,0,test,0.02913781814277172
<COCO_VAL2017_DIR>\000000007386.jpg,53,stego,1,test,0.4870847165584564
<COCO_VAL2017_DIR>\000000007511.jpg,54,cover,0,train,
<COCO_VAL2017_DIR>\000000007511.jpg,54,stego,1,train,
<COCO_VAL2017_DIR>\000000007574.jpg,55,cover,0,train,
<COCO_VAL2017_DIR>\000000007574.jpg,55,stego,1,train,
<COCO_VAL2017_DIR>\000000007784.jpg,56,cover,0,test,0.006369476672261953
<COCO_VAL2017_DIR>\000000007784.jpg,56,stego,1,test,0.7068424224853516
<COCO_VAL2017_DIR>\000000007795.jpg,57,cover,0,test,0.14657288789749146
<COCO_VAL2017_DIR>\000000007795.jpg,57,stego,1,test,0.9824931621551514
<COCO_VAL2017_DIR>\000000007816.jpg,58,cover,0,test,0.16983292996883392
<COCO_VAL2017_DIR>\000000007816.jpg,58,stego,1,test,0.9752311706542969
<COCO_VAL2017_DIR>\000000007818.jpg,59,cover,0,train,
<COCO_VAL2017_DIR>\000000007818.jpg,59,stego,1,train,
<COCO_VAL2017_DIR>\000000007888.jpg,60,cover,0,train,
<COCO_VAL2017_DIR>\000000007888.jpg,60,stego,1,train,
<COCO_VAL2017_DIR>\000000007977.jpg,61,cover,0,train,
<COCO_VAL2017_DIR>\000000007977.jpg,61,stego,1,train,
<COCO_VAL2017_DIR>\000000007991.jpg,62,cover,0,test,0.8871938586235046
<COCO_VAL2017_DIR>\000000007991.jpg,62,stego,1,test,0.995898425579071
<COCO_VAL2017_DIR>\000000008021.jpg,63,cover,0,train,
<COCO_VAL2017_DIR>\000000008021.jpg,63,stego,1,train,
<COCO_VAL2017_DIR>\000000008211.jpg,64,cover,0,test,0.4278067648410797
<COCO_VAL2017_DIR>\000000008211.jpg,64,stego,1,test,0.9638537168502808
<COCO_VAL2017_DIR>\000000008277.jpg,65,cover,0,test,0.2217286378145218
<COCO_VAL2017_DIR>\000000008277.jpg,65,stego,1,test,0.9024779796600342
<COCO_VAL2017_DIR>\000000008532.jpg,66,cover,0,train,
<COCO_VAL2017_DIR>\000000008532.jpg,66,stego,1,train,
<COCO_VAL2017_DIR>\000000008629.jpg,67,cover,0,test,0.03919709846377373
<COCO_VAL2017_DIR>\000000008629.jpg,67,stego,1,test,0.7372356653213501
<COCO_VAL2017_DIR>\000000008690.jpg,68,cover,0,train,
<COCO_VAL2017_DIR>\000000008690.jpg,68,stego,1,train,
<COCO_VAL2017_DIR>\000000008762.jpg,69,cover,0,train,
<COCO_VAL2017_DIR>\000000008762.jpg,69,stego,1,train,
<COCO_VAL2017_DIR>\000000008844.jpg,70,cover,0,test,0.19864986836910248
<COCO_VAL2017_DIR>\000000008844.jpg,70,stego,1,test,0.9968756437301636
<COCO_VAL2017_DIR>\000000008899.jpg,71,cover,0,test,0.9831220507621765
<COCO_VAL2017_DIR>\000000008899.jpg,71,stego,1,test,0.9993419051170349
<COCO_VAL2017_DIR>\000000009378.jpg,72,cover,0,train,
<COCO_VAL2017_DIR>\000000009378.jpg,72,stego,1,train,
<COCO_VAL2017_DIR>\000000009400.jpg,73,cover,0,train,
<COCO_VAL2017_DIR>\000000009400.jpg,73,stego,1,train,
<COCO_VAL2017_DIR>\000000009448.jpg,74,cover,0,test,0.08477892726659775
<COCO_VAL2017_DIR>\000000009448.jpg,74,stego,1,test,0.9997360110282898
<COCO_VAL2017_DIR>\000000009483.jpg,75,cover,0,test,0.9673654437065125
<COCO_VAL2017_DIR>\000000009483.jpg,75,stego,1,test,0.9974120259284973
<COCO_VAL2017_DIR>\000000009590.jpg,76,cover,0,train,
<COCO_VAL2017_DIR>\000000009590.jpg,76,stego,1,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,cover,0,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,stego,1,train,
<COCO_VAL2017_DIR>\000000009772.jpg,78,cover,0,test,0.006870909593999386
<COCO_VAL2017_DIR>\000000009772.jpg,78,stego,1,test,0.8018919229507446
<COCO_VAL2017_DIR>\000000009891.jpg,79,cover,0,train,
<COCO_VAL2017_DIR>\000000009891.jpg,79,stego,1,train,
