image,group,kind,label,split,score
<COCO_VAL2017_DIR>\000000003156.jpg,15,stego,1,test,0.9277890920639038
<COCO_VAL2017_DIR>\000000003255.jpg,16,cover,0,test,0.008205904625356197
<COCO_VAL2017_DIR>\000000003255.jpg,16,stego,1,test,0.815671980381012
<COCO_VAL2017_DIR>\000000003501.jpg,17,cover,0,train,
<COCO_VAL2017_DIR>\000000003501.jpg,17,stego,1,train,
<COCO_VAL2017_DIR>\000000003553.jpg,18,cover,0,test,0.11598645150661469
<COCO_VAL2017_DIR>\000000003553.jpg,18,stego,1,test,0.979573130607605
<COCO_VAL2017_DIR>\000000003661.jpg,19,cover,0,train,
<COCO_VAL2017_DIR>\000000003661.jpg,19,stego,1,train,
<COCO_VAL2017_DIR>\000000003845.jpg,20,cover,0,test,0.93654465675354
<COCO_VAL2017_DIR>\000000003845.jpg,20,stego,1,test,0.9980186223983765
<COCO_VAL2017_DIR>\000000003934.jpg,21,cover,0,test,0.2321641445159912
<COCO_VAL2017_DIR>\000000003934.jpg,21,stego,1,test,0.9398931264877319
<COCO_VAL2017_DIR>\000000004134.jpg,22,cover,0,test,0.4487493932247162
<COCO_VAL2017_DIR>\000000004134.jpg,22,stego,1,test,0.935231626033783
<COCO_VAL2017_DIR>\000000004395.jpg,23,cover,0,train,
<COCO_VAL2017_DIR>\000000004395.jpg,23,stego,1,train,
<COCO_VAL2017_DIR>\000000004495.jpg,24,cover,0,test,0.2638329863548279
<COCO_VAL2017_DIR>\000000004495.jpg,24,stego,1,test,0.9930198788642883
<COCO_VAL2017_DIR>\000000004765.jpg,25,cover,0,test,0.1876053512096405
<COCO_VAL2017_DIR>\000000004765.jpg,25,stego,1,test,0.9307903051376343
<COCO_VAL2017_DIR>\000000004795.jpg,26,cover,0,train,
<COCO_VAL2017_DIR>\000000004795.jpg,26,stego,1,train,
<COCO_VAL2017_DIR>\000000005001.jpg,27,cover,0,train,
<COCO_VAL2017_DIR>\000000005001.jpg,27,stego,1,train,
<COCO_VAL2017_DIR>\000000005037.jpg,28,cover,0,test,0.06736571341753006
<COCO_VAL2017_DIR>\000000005037.jpg,28,stego,1,test,0.856539785861969
<COCO_VAL2017_DIR>\000000005060.jpg,29,cover,0,train,
<COCO_VAL2017_DIR>\000000005060.jpg,29,stego,1,train,
<COCO_VAL2017_DIR>\000000005193.jpg,30,cover,0,test,0.02836456149816513
<COCO_VAL2017_DIR>\000000005193.jpg,30,stego,1,test,0.5316461324691772
<COCO_VAL2017_DIR>\000000005477.jpg,31,cover,0,test,0.3045889437198639
<COCO_VAL2017_DIR>\000000005477.jpg,31,stego,1,test,0.9963811039924622
<COCO_VAL2017_DIR>\000000005503.jpg,32,cover,0,test,0.3313860595226288
<COCO_VAL2017_DIR>\000000005503.jpg,32,stego,1,test,0.9804752469062805
<COCO_VAL2017_DIR>\000000005529.jpg,33,cover,0,train,
<COCO_VAL2017_DIR>\000000005529.jpg,33,stego,1,train,
<COCO_VAL2017_DIR>\000000005586.jpg,34,cover,0,test,0.46137145161628723
<COCO_VAL2017_DIR>\000000005586.jpg,34,stego,1,test,0.9196802973747253
<COCO_VAL2017_DIR>\000000005600.jpg,35,cover,0,test,0.13848240673542023
<COCO_VAL2017_DIR>\000000005600.jpg,35,stego,1,test,0.9655793905258179
<COCO_VAL2017_DIR>\000000005992.jpg,36,cover,0,test,0.0317818857729435
<COCO_VAL2017_DIR>\000000005992.jpg,36,stego,1,test,0.9012264013290405
<COCO_VAL2017_DIR>\000000006012.jpg,37,cover,0,train,
<COCO_VAL2017_DIR>\000000006012.jpg,37,stego,1,train,
<COCO_VAL2017_DIR>\000000006040.jpg,38,cover,0,train,
<COCO_VAL2017_DIR>\000000006040.jpg,38,stego,1,train,
<COCO_VAL2017_DIR>\000000006213.jpg,39,cover,0,train,
<COCO_VAL2017_DIR>\000000006213.jpg,39,stego,1,train,
<COCO_VAL2017_DIR>\000000006460.jpg,40,cover,0,test,0.3301527798175812
<COCO_VAL2017_DIR>\000000006460.jpg,40,stego,1,test,0.9092543721199036
<COCO_VAL2017_DIR>\000000006471.jpg,41,cover,0,train,
<COCO_VAL2017_DIR>\000000006471.jpg,41,stego,1,train,
<COCO_VAL2017_DIR>\000000006614.jpg,42,cover,0,train,
<COCO_VAL2017_DIR>\000000006614.jpg,42,stego,1,train,
<COCO_VAL2017_DIR>\000000006723.jpg,43,cover,0,test,0.12336365133523941
<COCO_VAL2017_DIR>\000000006723.jpg,43,stego,1,test,0.9952034950256348
<COCO_VAL2017_DIR>\000000006763.jpg,44,cover,0,train,
<COCO_VAL2017_DIR>\000000006763.jpg,44,stego,1,train,
<COCO_VAL2017_DIR>\000000006771.jpg,45,cover,0,train,
<COCO_VAL2017_DIR>\000000006771.jpg,45,stego,1,train,
<COCO_VAL2017_DIR>\000000006818.jpg,46,cover,0,train,
<COCO_VAL2017_DIR>\000000006818.jpg,46,stego,1,train,
<COCO_VAL2017_DIR>\000000006894.jpg,47,cover,0,test,0.0029163365252316
<COCO_VAL2017_DIR>\000000006894.jpg,47,stego,1,test,0.06845127046108246
<COCO_VAL2017_DIR>\000000006954.jpg,48,cover,0,train,
<COCO_VAL2017_DIR>\000000006954.jpg,48,stego,1,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,cover,0,train,
<COCO_VAL2017_DIR>\000000007088.jpg,49,stego,1,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,cover,0,train,
<COCO_VAL2017_DIR>\000000007108.jpg,50,stego,1,train,
<COCO_VAL2017_DIR>\000000007278.jpg,51,cover,0,test,0.7704152464866638
<COCO_VAL2017_DIR>\000000007278.jpg,51,stego,1,test,0.9627357125282288
<COCO_VAL2017_DIR>\000000007281.jpg,52,cover,0,test,0.14532513916492462
<COCO_VAL2017_DIR>\000000007281.jpg,52,stego,1,test,0.9861773252487183
<COCO_VAL2017_DIR>\000000007386.jpg,53,cover,0,test,0.08898678421974182
<COCO_VAL2017_DIR>\000000007386.jpg,53,stego,1,test,0.6192705035209656
<COCO_VAL2017_DIR>\000000007511.jpg,54,cover,0,train,
<COCO_VAL2017_DIR>\000000007511.jpg,54,stego,1,train,
<COCO_VAL2017_DIR>\000000007574.jpg,55,cover,0,train,
<COCO_VAL2017_DIR>\000000007574.jpg,55,stego,1,train,
<COCO_VAL2017_DIR>\000000007784.jpg,56,cover,0,test,0.004587250761687756
<COCO_VAL2017_DIR>\000000007784.jpg,56,stego,1,test,0.5718126893043518
<COCO_VAL2017_DIR>\000000007795.jpg,57,cover,0,test,0.19312191009521484
<COCO_VAL2017_DIR>\000000007795.jpg,57,stego,1,test,0.9845921397209167
<COCO_VAL2017_DIR>\000000007816.jpg,58,cover,0,test,0.1067245677113533
<COCO_VAL2017_DIR>\000000007816.jpg,58,stego,1,test,0.8669959306716919
<COCO_VAL2017_DIR>\000000007818.jpg,59,cover,0,train,
<COCO_VAL2017_DIR>\000000007818.jpg,59,stego,1,train,
<COCO_VAL2017_DIR>\000000007888.jpg,60,cover,0,train,
<COCO_VAL2017_DIR>\000000007888.jpg,60,stego,1,train,
<COCO_VAL2017_DIR>\000000007977.jpg,61,cover,0,train,
<COCO_VAL2017_DIR>\000000007977.jpg,61,stego,1,train,
<COCO_VAL2017_DIR>\000000007991.jpg,62,cover,0,test,0.9419607520103455
<COCO_VAL2017_DIR>\000000007991.jpg,62,stego,1,test,0.9898957014083862
<COCO_VAL2017_DIR>\000000008021.jpg,63,cover,0,train,
<COCO_VAL2017_DIR>\000000008021.jpg,63,stego,1,train,
<COCO_VAL2017_DIR>\000000008211.jpg,64,cover,0,test,0.3485244810581207
<COCO_VAL2017_DIR>\000000008211.jpg,64,stego,1,test,0.9185782074928284
<COCO_VAL2017_DIR>\000000008277.jpg,65,cover,0,test,0.3578437864780426
<COCO_VAL2017_DIR>\000000008277.jpg,65,stego,1,test,0.9187191724777222
<COCO_VAL2017_DIR>\000000008532.jpg,66,cover,0,train,
<COCO_VAL2017_DIR>\000000008532.jpg,66,stego,1,train,
<COCO_VAL2017_DIR>\000000008629.jpg,67,cover,0,test,0.03682829812169075
<COCO_VAL2017_DIR>\000000008629.jpg,67,stego,1,test,0.5006932020187378
<COCO_VAL2017_DIR>\000000008690.jpg,68,cover,0,train,
<COCO_VAL2017_DIR>\000000008690.jpg,68,stego,1,train,
<COCO_VAL2017_DIR>\000000008762.jpg,69,cover,0,train,
<COCO_VAL2017_DIR>\000000008762.jpg,69,stego,1,train,
<COCO_VAL2017_DIR>\000000008844.jpg,70,cover,0,test,0.26788660883903503
<COCO_VAL2017_DIR>\000000008844.jpg,70,stego,1,test,0.9917789101600647
<COCO_VAL2017_DIR>\000000008899.jpg,71,cover,0,test,0.9391913414001465
<COCO_VAL2017_DIR>\000000008899.jpg,71,stego,1,test,0.9962299466133118
<COCO_VAL2017_DIR>\000000009378.jpg,72,cover,0,train,
<COCO_VAL2017_DIR>\000000009378.jpg,72,stego,1,train,
<COCO_VAL2017_DIR>\000000009400.jpg,73,cover,0,train,
<COCO_VAL2017_DIR>\000000009400.jpg,73,stego,1,train,
<COCO_VAL2017_DIR>\000000009448.jpg,74,cover,0,test,0.5180008411407471
<COCO_VAL2017_DIR>\000000009448.jpg,74,stego,1,test,0.9999998807907104
<COCO_VAL2017_DIR>\000000009483.jpg,75,cover,0,test,0.9542497396469116
<COCO_VAL2017_DIR>\000000009483.jpg,75,stego,1,test,0.9965546131134033
<COCO_VAL2017_DIR>\000000009590.jpg,76,cover,0,train,
<COCO_VAL2017_DIR>\000000009590.jpg,76,stego,1,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,cover,0,train,
<COCO_VAL2017_DIR>\000000009769.jpg,77,stego,1,train,
<COCO_VAL2017_DIR>\000000009772.jpg,78,cover,0,test,0.0024844512809067965
<COCO_VAL2017_DIR>\000000009772.jpg,78,stego,1,test,0.4573098421096802
<COCO_VAL2017_DIR>\000000009891.jpg,79,cover,0,train,
<COCO_VAL2017_DIR>\000000009891.jpg,79,stego,1,train,
